"projectID";"topic";"title"
"294576";"ERC-AG-LS7";"ERC Advanced Grant - Diagnostic tools, therapies and public health"
"263604";"ERC-SG-ID1";"ERC Starting Grant Interdisciplinary Panel"
"229984";"REGIONS-2008-1-01";"Maximising the benefits of research infrastructures  for regional economic development"
"239471";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"286709";"SME-2011-1";"Research for SMEs"
"237528";"FP7-PEOPLE-IIF-2008";"Marie Curie Action: ""International Incoming Fellowships"""
"324499";"FP7-PEOPLE-2012-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"232545";"SME-1";"Research for SMEs"
"302963";"FP7-PEOPLE-2011-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"293434";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"285985";"FP7-PEOPLE-2011-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"279439";"ERC-SG-PE8";"ERC Starting Grant - Products and process engineering"
"908275";"PEOPLE-2007-4-2.IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"235689";"FP7-PEOPLE-IOF-2008";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"256410";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"256291";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"239513";"PEOPLE-2007-2-2.ERG";"Marie Curie Action: ""European Reintegration Grants"""
"299527";"FP7-PEOPLE-2011-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"614606";"ERC-CG-2013-PE5";"ERC Consolidator Grant - Synthetic Chemistry and Materials"
"238191";"PEOPLE-2007-2-2.ERG";"Marie Curie Action: ""European Reintegration Grants"""
"321739";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"255254";"FP7-PEOPLE-2009-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"618312";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"253483";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"228694";"FP7-2008-PEOPLE-NIGHT";"Marie Curie Action: ""Researchers' Night 2008"""
"200251";"PEOPLE-2007-5-1.NIGHT";"Marie Curie Action: ""Researchers' Night 2007"""
"630680";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"316845";"FP7-PEOPLE-2012-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"605889";"SME-2013-3";"Demonstration activity"
"615988";"ERC-CG-2013-SH4";"ERC Consolidator Grant - The Human Mind and its Complexity"
"249223";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"287244";"Galileo.2011.4.3-1.";"International activities"
"239640";"ERC-SG-PE7";"ERC Starting Grant - Systems and communication engineering"
"301269";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"221317";"PEOPLE-2007-4-1.IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"315054";"SME-2012-1";"Research for SMEs"
"307117";"ERC-SG-PE9";"ERC Starting Grant - Universe sciences"
"309646";"ERC-OA-2011-PoC";"European Research Council ERC Proof of Concept"
"229927";"REGPOT-2008-1-01";"Any research topic covered by the EC FP7 (EC/EP Decision No 1982/2006/EC of 18 December 2006, published in the Official Journal 30.12.2006 L 412)"""
"321971";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"329039";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"220799";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"617606";"ERC-CG-2013-SH1";"ERC Consolidator Grant - Individuals, Institutions and Markets"
"615882";"ERC-CG-2013-SH1";"ERC Consolidator Grant - Individuals, Institutions and Markets"
"336585";"ERC-SG-SH1";"ERC Starting Grant - Individuals, institutions and markets"
"219872";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"303907";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"237658";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"323323";"ERC-AG-SH2";"ERC Advanced Grant - Institutions, values, beliefs and behaviour"
"301294";"FP7-PEOPLE-2011-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"327101";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"256341";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"320684";"ERC-AG-PE7";"ERC Advanced Grant - Systems and communication engineering"
"209797";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"236701";"FP7-PEOPLE-IOF-2008";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"333851";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"249165";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"330728";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"220679";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"291352";"ERC-AG-PE9";"ERC Advanced Grant - Universe sciences"
"224838";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"262493";"INFRA-2010-3.2";"Studies, conferences and coordination actions supporting policy development, including international cooperation, for research infrastructures in all S&T fields."
"247970";"ICT-2009.9.1";"International Cooperation"
"222121";"SME-1";"Research for SMEs"
"606400";"SME-2013-3";"Demonstration activity"
"606446";"SME-2013-1";"Research for SMEs"
"254027";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"331647";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"301979";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"602736";"HEALTH.2013.2.2.1-5";"Understanding and controlling pain"
"219528";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"321426";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"321680";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"299232";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"221618";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"309731";"ERC-SG-LS5";"ERC Starting Grant - Neurosciences and neural disorders"
"299009";"FP7-PEOPLE-2011-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"248866";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"273292";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"327908";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"324198";"ERC-AG-SH5";"ERC Advanced Grant - Cultures and cultural production"
"335101";"ERC-SG-SH5";"ERC Starting Grant - Cultures and cultural production"
"251750";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"221823";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"253329";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"244584";"SiS-2009-2.1.2.1";"Mobilising science centres and museums on women and science"
"327168";"FP7-PEOPLE-2012-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"321952";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"298226";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"329249";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"313131";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"315282";"SME-2012-1";"Research for SMEs"
"303791";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"237846";"FP7-PEOPLE-IOF-2008";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"251557";"FP7-PEOPLE-2009-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"254361";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"332404";"FP7-PEOPLE-2012-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"268367";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"330255";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"259504";"ERC-SG-PE10";"ERC Starting Grant - Earth system science"
"242710";"ERC-SG-LS7";"Applied life sciences, biotechnology and bioengineering: agricultural, animal, fishery, forestry/food sciences; biotechnology, chemical biology, genetic engineering, synthetic biology, industrial biosciences; environmental biotechnology."
"320421";"ERC-AG-PE2";"ERC Advanced Grant - Fundamental constituents of matter"
"256313";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"276913";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"908571";"PEOPLE-2007-4-2.IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"274037";"FP7-PEOPLE-2010-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"230791";"FP7-PEOPLE-IRSES-2008";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"298107";"FP7-PEOPLE-2011-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"237762";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"237105";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"254235";"FP7-PEOPLE-2009-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"618273";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"306659";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"255222";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"249889";"ERC-AG-LS7";"ERC Advanced Grant - Diagnostic tools, therapies and public health"
"277025";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"247365";"ERC-AG-PE5";"ERC Advanced Grant - Materials and Synthesis"
"331460";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"230799";"FP7-PEOPLE-IRSES-2008";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"235502";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"616160";"ERC-CG-2013-PE6";"ERC Consolidator Grant - Computer Science and Informatics"
"300965";"FP7-PEOPLE-2011-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"314965";"SME-2012-3";"Demonstration activity"
"255635";"FP7-PEOPLE-2009-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"627755";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"235073";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"239382";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"272874";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"249215";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"253629";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"302834";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"331388";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"300862";"FP7-PEOPLE-2011-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"295010";"INCO.2011-6.2";"Mediterranean Countries: Morocco, Algeria, Tunisia, Libya, Egypt, Jordan, Palestinian-administered Areas, Lebanon, Syria"
"249178";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"210642";"ERC-SG-PE3";"ERC Starting Grant - Condensed matter physics"
"279548";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"247726";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"303741";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"293567";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"231086";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"299250";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"249264";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"315604";"SME-2012-1";"Research for SMEs"
"202881";"ERC-SG-SH5";"ERC Starting Grant - Cultures and cultural production"
"287034";"SME-2011-1";"Research for SMEs"
"326928";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"219313";"PEOPLE-2007-4-2.IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"255605";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"293594";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"254820";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"609989";"ERC-2013-SyG";"ERC Synergy Grant"
"276741";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"237292";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"230874";"PEOPLE-2007-2-2.ERG";"Marie Curie Action: ""European Reintegration Grants"""
"276243";"FP7-PEOPLE-2010-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"333653";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"623713";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"230596";"FP7-PEOPLE-IAPP-2008";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"910243";"FP7-PEOPLE-2010-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"628688";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"254065";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"336860";"ERC-SG-LS4";"ERC Starting Grant - Physiology, Pathophysiology and Endocrinology"
"250244";"ERC-AG-LS4";"ERC Advanced Grant - Physiology, Pathophysiology and Endocrinology"
"625509";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"268272";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"293781";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"321745";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"260965";"ERC-SG-LS3";"ERC Starting Grant - Cellular and Developmental Biology"
"235864";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"252057";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"629708";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"331370";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"285613";"TPT.2011.1-2.";"Transport needs for an ageing society"
"328822";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"304210";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"243108";"ERC-SG-LS5";"ERC Starting Grant - Neurosciences and neural disorders"
"909231";"FP7-PEOPLE-IIF-2008";"Marie Curie Action: ""International Incoming Fellowships"""
"309416";"ERC-SG-LS7";"Applied life sciences, biotechnology and bioengineering: agricultural, animal, fishery, forestry/food sciences; biotechnology, chemical biology, genetic engineering, synthetic biology, industrial biosciences; environmental biotechnology."
"626518";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"259218";"ERC-SG-PE2";"ERC Starting Grant - Fundamental constituents of matter"
"267142";"FP7-PEOPLE-2010-COFUND";"Marie-Curie Action: ""Co-funding of regional, National and International Programmes"""
"255387";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"252872";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"276904";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
